,title,url
148,"아내가 보낸 이혼 서류에 격분해 살해…남편, 징역 20년",https://www.dailian.co.kr/news/view/1136412/?sc=Naver
149,"'아다마스' 지성, 살해 흉기 찾기 위해 해송원 입성 [텔리뷰]",http://www.stoo.com/article.php?aid=81641879285
150,"아버지 시신 냉장고 보관한 아들…檢, 존속살해 혐의 적용",https://www.hankyung.com/society/article/2022072641617
151,"사회복지시설서 함께 지냈던 동료 살해하려던 60대, 징역 10년",https://biz.chosun.com/topics/law_firm/2022/07/27/TNFGNIZ4RNDJFMZ47M3YJI74ZY/?utm_source=naver&utm_medium=original&utm_campaign=biz
152,제주 중학생 살해범 백광석·김시남 징역 30년·27년 확정,https://www.jeonmae.co.kr/news/articleView.html?idxno=905562
153,자녀가 부모 소유물? 세종시서 또 발생한 자녀살해,http://www.edaily.co.kr/news/newspath.asp?newsid=01882726632397800
154,동료 수용자 살해한 공주 20대 무기수 또 무기징역,https://www.sisamagazine.co.kr/news/articleView.html?idxno=456231
155,尹 대통령 살해 협박 용의자…잡고 보니 10대,https://www.sedaily.com/NewsView/268O8PZHIP
156,'사산' 처리될뻔한 영아살해 사건…20대 부모가 범인,https://www.sedaily.com/NewsView/268ON0D1I4
157,양평서 부부싸움하다 둔기로 아내 살해 60대 긴급체포,http://www.newsis.com/view/?id=NISX20220724_0001954101&cID=10804&pID=14000
158,"묻힐 뻔한 영아살해 밝혀… 대검, 형사부 우수 수사사례 선정",http://www.segye.com/content/html/2022/07/27/20220727526173.html?OutUrl=naver
159,"""왜 거래처 뺏어가나"" 지인 살해한 60대 징역 18년",http://www.busan.com/view/busan/view.php?code=2022072609514615474
160,"""왜 거래처 뺏어가나"" 지인 살해한 60대 징역 18년",http://www.busan.com/view/busan/view.php?code=2022072609514615474
161,"""尹 대통령·국회의장 살해하겠다"" 국정원 홈페이지 수차례 올라온 협박 글",https://www.dailian.co.kr/news/view/1136277/?sc=Naver
162,"'냉장고에 아버지 시신 유기' 아들, 존속살해 혐의로 구속기소",http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=4811736
163,"""전 남자친구와 비교해서""…여자친구 흉기 살해 20대, 도주 4일 만에 덜미",http://news.tvchosun.com/site/data/html_dir/2022/07/27/2022072790098.html
164,"김연철 ""16명 살해한 흉악범 풀어주자는 국민 많지 않아""",http://www.ikbc.co.kr/article/view/kbc202207270019
165,이혼요구 아내 살해한 남편…징역 20년 확정,http://news.mk.co.kr/newsRead.php?no=656820&year=2022
166,부부싸움 중 아내 살해한 60대 남성 긴급체포,https://imnews.imbc.com/news/2022/society/article/6391567_35673.html
167,국정원에 尹대통령 살해 협박글…용의자는 10대,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202207260326&t=NN
168,'감방동료 살해' 20대 무기수에 다시 무기징역…유족 반발,http://www.newspim.com/news/view/20220727000744
169,R]포항 고양이 연쇄 살해 30대..고양이 학대 유튜버,http://andongmbc.co.kr/adboard/NewsView59276
170,국정원에 尹대통령 살해 협박글…용의자는 10대,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202207260326&t=NN
171,국정원 홈페이지에 윤 대통령 · 국회의장 살해 협박글…경찰 수사,https://news.sbs.co.kr/news/endPage.do?news_id=N1006836525&plink=ORI&cooper=NAVER
172,"父 시신 냉장고 보관한 20대 아들, 존속살해 혐의로 구속기소",http://news.mt.co.kr/mtview.php?no=2022072616120350600
173,'감방동료 살해' 20대 무기수에 다시 무기징역…유족 반발,http://www.newspim.com/news/view/20220727000744
174,"`강제북송 키맨` 김연철 ""16명 살해한 흉악범, 풀어주자는 데 동의할 국민 많...",http://www.dt.co.kr/contents.html?article_no=2022072702109919036002&ref=naver
175,R]포항 고양이 연쇄 살해 30대..고양이 학대 유튜버,http://andongmbc.co.kr/adboard/NewsView59276
176,"'고문살해 의혹' 사우디 왕세자, 4년만에 유럽 순방",http://moneys.mt.co.kr/news/mwView.php?no=2022072709093153416
177,"""전 남친과 비교해?""...여친 살해한 20대 긴급체포",http://www.newsfreezone.co.kr/news/articleView.html?idxno=396905
178,6살 아들 살해하고 반려동물은 살려줬나… 의정부 일가족 비극,http://www.edaily.co.kr/news/newspath.asp?newsid=01200486632398456
179,"""내 거래처 왜 뺏어가나"" 지인 살해한 60대 징역 18년",https://www.yna.co.kr/view/AKR20220726067400051?input=1195m
180,6살 아들 살해하고 반려동물은 살려줬나… 의정부 일가족 비극,http://www.edaily.co.kr/news/newspath.asp?newsid=01200486632398456
181,"""내 거래처 왜 뺏어가나"" 지인 살해한 60대 징역 18년",https://www.yna.co.kr/view/AKR20220726067400051?input=1195m
182,아내 30년 폭력 끝에 살해까지… 징역 20년 확정,https://hankookilbo.com/News/Read/A2022072610240001965?did=NA
183,국정원 홈피 도배한 尹대통령 살해 협박글…용의자는 10대? 경찰 조사,http://news.mt.co.kr/mtview.php?no=2022072621044070713
184,"경찰, 윤석열 대통령·김진표 국회의장 살해협박 신고 수사 중",https://www.news1.kr/articles/?4753213
185,"20대 남, “왜 전 남친이랑 비교해” 애인 살해 후 도주…모텔서 긴급체포",https://www.etoday.co.kr/news/view/2158067
186,"대검, 형사부 우수 사례 선정...'사산' 아이 영아살해 입증",https://www.ytn.co.kr/_ln/0103_202207271102577050
187,"""윤석열·김진표 살해하겠다""…국정원 홈페이지 협박글에 경찰 수사",https://news.jtbc.co.kr/article/article.aspx?news_id=NB12067930
188,"또 자녀 살해 후 극단 선택…""명백한 살인, 최악의 아동학대""",http://www.edaily.co.kr/news/newspath.asp?newsid=01308726632398456
189,"""왜 무시해"" 청주서 식당 주인 살해한 60대 검거",https://www.yna.co.kr/view/AKR20220725046900064?input=1195m
190,"또 자녀 살해 후 극단 선택…""명백한 살인, 최악의 아동학대""",http://www.edaily.co.kr/news/newspath.asp?newsid=01308726632398456
191,국정원에 尹 대통령·국회의장 살해 협박글…경찰 수사,https://www.sedaily.com/NewsView/268O7QD0FL
192,"경찰, 尹 대통령 살해 협박 신고접수 ‘수사 중’",http://www.edaily.co.kr/news/newspath.asp?newsid=03965526632398128
193,"""왜 무시해"" 청주서 식당 주인 살해한 60대 검거",https://www.yna.co.kr/view/AKR20220725046900064?input=1195m
194,세종 아파트서 4명 숨져…자녀 살해 후 숨졌을 가능성,https://www.nocutnews.co.kr/news/5791738
195,“전 남친과 비교하지마” 여성 살해한 20대 긴급체포,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0300&key=20220727.99099008139
196,"'인사이더' 김상호, 강하늘에 살해 혐의 자백 ""한 번만 살려줘""",https://www.xportsnews.com/article/1611047
197,"'30년 가정폭력 끝 아내 살해' 50대 남성, 징역 20년 확정... ""우발적"" 주장 ...",http://www.womennews.co.kr/news/articleView.html?idxno=226263
